timestamp,true_label,raw_direction,final_direction,final_conviction,suppressed,suppress_reason
2024-10-23 05:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-23 05:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-23 06:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-23 06:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-23 07:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-23 07:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-23 08:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-23 08:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-23 09:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-23 09:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-24 03:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-24 04:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-24 04:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-24 05:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-24 05:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-24 06:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-24 06:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-24 07:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-24 07:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-24 08:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-24 08:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-24 09:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-24 09:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-25 03:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-25 04:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-25 04:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-25 05:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-25 05:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-25 06:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-25 06:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-25 07:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-25 07:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-25 08:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-25 08:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-25 09:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-25 09:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-28 03:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-28 04:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-28 04:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-28 05:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-28 05:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-28 06:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-28 06:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-28 07:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-28 07:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-28 08:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-28 08:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-28 09:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-28 09:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-29 03:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-29 04:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-29 04:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-29 05:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-29 05:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-29 06:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-29 06:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-29 07:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-29 07:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-29 08:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-29 08:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-29 09:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-29 09:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-30 03:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-30 04:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-30 04:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-30 05:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-30 05:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-30 06:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-30 06:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-30 07:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-30 07:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-30 08:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-30 08:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-30 09:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-30 09:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-31 03:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-31 04:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-31 04:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-31 05:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-31 05:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-31 06:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-31 06:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-31 07:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-31 07:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-31 08:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-31 08:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-31 09:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-10-31 09:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-01 03:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-01 04:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-01 04:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-01 05:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-01 05:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-01 06:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-01 06:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-01 07:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-01 07:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-01 08:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-01 08:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-01 09:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-01 09:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-04 03:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-04 04:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-04 04:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-04 05:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-04 05:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-04 06:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-04 06:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-04 07:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-04 07:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-04 08:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-04 08:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-04 09:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-04 09:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-05 03:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-05 04:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-05 04:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-05 05:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-05 05:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-05 06:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-05 06:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-05 07:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-05 07:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-05 08:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-05 08:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-05 09:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-05 09:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-06 03:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-06 04:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-06 04:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-06 05:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-06 05:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-06 06:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-06 06:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-06 07:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-06 07:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-06 08:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-06 08:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-06 09:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-06 09:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-07 03:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-07 04:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-07 04:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-07 05:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-07 05:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-07 06:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-07 06:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-07 07:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-07 07:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-07 08:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-07 08:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-07 09:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-07 09:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-08 03:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-08 04:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-08 04:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-08 05:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-08 05:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-08 06:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-08 06:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-08 07:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-08 07:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-08 08:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-08 08:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-08 09:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-08 09:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-11 03:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-11 04:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-11 04:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-11 05:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-11 05:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-11 06:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-11 06:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-11 07:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-11 07:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-11 08:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-11 08:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-11 09:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-11 09:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-12 03:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-12 04:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-12 04:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-12 05:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-12 05:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-12 06:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-12 06:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-12 07:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-12 07:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-12 08:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-12 08:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-12 09:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-12 09:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-13 03:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-13 04:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-13 04:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-13 05:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-13 05:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-13 06:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-13 06:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-13 07:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-13 07:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-13 08:15:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-13 08:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-13 09:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-13 09:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-14 03:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-14 04:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-14 04:45:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-14 05:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-14 05:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-14 06:15:00+00:00,NEUTRAL,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-14 06:45:00+00:00,CE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-14 07:15:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
2024-11-14 07:45:00+00:00,PE,NEUTRAL,NEUTRAL,0.0,True,conviction_below_threshold (0.300 < 0.4)
